,0,1,2
51,-3284.315400140692,-54.55649313070134,-2.802172483504367
52,3188.5948654855624,-119.2607320767127,-2.8969258685621404
53,1796.5937830627906,-160.52572894931671,-3.2896747118726055
54,12989.180674149984,362.57853718751716,1.3521104201932848
55,10688.758738321327,-341.98332804823633,-4.1112817101924275
56,3438.663069797669,-117.88469384811374,-2.8681495767803806
57,-3317.4233259297625,48.07031937627494,-2.016899929723422
58,14876.610967578832,584.7082111993691,3.137837070271025
59,-3811.935916579149,-83.2592760909921,2.9636371104588517
60,-8809.92530286101,17.631852299709536,-2.6027228198373464
61,3688.712405574747,-117.553954670638,3.166911225260235
62,-4320.027995545325,-29.483911283581516,8.332446954035419
63,2288.194009505853,-132.61267061898943,-3.045390560276066
64,-6180.5981946837655,11.010045190088839,-2.4694503399148613
65,8765.97137909778,-96.39271143793475,-2.3805716337778136
66,1808.043748008194,296.3279522049559,0.14801832075274432
67,-4956.622546491577,-1.6252525500968744,-2.487656463080701
68,5883.37055645827,5.926032250545767,-1.7856648493493317
69,10690.640940711186,-77.98054010128709,-2.122941918934059
70,8201.176324742766,28.069105205661156,-1.4737309400228655
71,10698.243449945707,224.92160087827344,0.18404179990109698
72,-3269.225507171391,-49.83502997293355,-2.751175331506563
73,-7203.55401656321,76.93647272769694,-2.0601312094117517
74,-10017.868010068012,85.97840303485911,-2.143691825148783
75,-5975.189449645723,31.215420761934936,-2.3296451665314217
76,-7387.891378511684,6.2968481589084195,2.40118398737716
77,7045.878451362155,-139.59167873272145,-2.79322310006025
78,3195.142068085114,180.66116273526347,-0.6274180903312998
79,-4311.380190775256,-48.56305222079443,-2.820451427150694
80,-526.4064677798497,239.48767852273986,-0.42135168540755263
81,1408.018209534171,-134.03486063700277,9.88399400066452
82,1291.1412782630216,-72.16675799963018,-2.6540157582258597
83,-9310.747745685092,31.827378345552656,6.482952969720639
84,6528.317051426523,-57.00903475888263,-2.218125275296986
85,8650.950154700296,65.75764381263714,-1.1640540897391842
86,15185.858436251152,-378.20782663492696,3.888493263158996
87,-6228.515197000666,-38.17117410597728,5.136270989765754
88,-8379.085785811785,4.940612432668102,4.33832088726594
89,-8561.023736364363,9.983048566317713,3.3538514125645102
90,5141.696926696126,192.6677388356187,-0.4167052132150527
91,-7811.189019097713,-5.892229512619871,4.2896856706793605
92,6553.738058384991,-34.47609213160048,-2.0309901714407075
93,-8184.163088784119,53.06622179423856,-2.3007873212151617
94,821.0195402521879,-128.48181896063883,-3.0929326837874873
95,15686.457119312146,-350.460904906623,4.146759675881448
96,-10017.868010068012,85.97840303485911,-2.143691825148783
97,-4389.1846694546375,70.87766902783927,0.07535289690518379
98,-5109.616750352636,54.14406010197371,6.917900846767896
99,689.576498435556,-43.10692261967598,6.539254515565699
100,-2808.2719470622424,105.58072231390061,9.4277448092244
101,1188.3312329575465,-115.04727658860776,3.031757198002509
102,-6729.2996178961375,-21.847610964151286,-2.778200528338203
103,-3476.080482062367,13.99954400717907,-2.3032027067255902
104,-13890.222975343808,102.58769729585364,-2.27502327057097
105,-3317.4233259297625,48.07031937627494,-2.016899929723422
106,-7648.754360215888,16.114659158342217,3.4681738469062324
107,-3808.208619370284,10.140648086617446,-2.3451230234854816
108,7295.755236207444,121.82546052528218,-0.8188490048256561
109,7295.755236207444,121.82546052528218,-0.8188490048256561
110,7295.755236207444,121.82546052528218,-0.8188490048256561
111,-8072.755453435687,20.000365125889257,-2.5199014804527384
112,10686.202548503687,-317.99311750208193,4.080271944535085
113,-5196.306754695673,125.82598065919304,-1.56730716941425
114,-8698.482012627524,40.57508446827031,-2.4267932829978593
115,3687.2146142560737,-198.53775567952468,2.555364349804084
116,14166.359666511333,-71.25184601639565,-1.8384512885247573
117,15693.669200355047,39.52188864111839,-0.9137891123297609
118,498.1448216876582,43.51367734998271,-1.8200392652457473
119,-5905.255593101483,-27.08645119584838,-2.7614324820642926
120,-4148.931033139098,136.45972284879102,-1.4224767497768849
121,6401.062696801796,-123.66537923045601,-2.732221423857342
122,-1093.7480940249673,9.9454538951777,-2.185265882618643
123,-4710.9609570775565,-22.231252384573168,5.364557161200248
124,-5868.243411648827,-26.77147152559645,-2.7371963521462144
125,-2753.8698911324327,-89.54382078488422,19.969723314246124
126,-3007.7154106891076,-24.666984367881028,-2.5642834463465047
127,-4460.763074740051,-13.901780723804388,19.432276124441813
128,-8488.351497151612,45.69013823972569,-2.375224116182842
129,-7367.655414613417,72.97042502082097,-2.100188559836087
130,6322.613749986188,-147.21796968230822,-2.8992401605859404
131,-8710.850271858928,20.74021126054085,5.436688681862161
132,-4911.129684816453,-29.47045346170292,-2.7034868981570748
133,7295.75523620744,121.82546052528222,-0.8188490048256558
134,-5306.339502359909,-37.163510780079605,-2.781033652810767
135,-5811.512054332041,-41.822203209531985,-2.871152379243864
136,-2835.826176394261,-86.3240477623495,-3.0207491296813846
137,1689.22114880215,-71.52820862907706,-2.614266303609226
138,14043.211673012049,30.040076099314742,-1.097787378555291
139,8599.472707457664,256.7265468528463,0.28901449557913483
140,-2650.8491009487097,-89.27518599173425,-3.0303590955721473
141,15088.392398694441,462.77482136782714,2.2330477668671977
142,-5196.306754695673,125.82598065919304,-1.5673071694142489
143,-1940.13987968506,-3.428040034553682,0.6831751715571772
144,14167.35949553143,-71.2703371894463,-1.8385292908391062
